ID,cc_cons
18393,17515.95093036799
1916,16529.82618603978
2114,16192.963086637828
15098,16337.048179462052
16002,16677.66906077511
14466,16773.851064289684
5230,15717.00214927339
7591,16100.097773375948
11578,16408.695574269263
3258,16875.434782477834
12283,17883.728725622797
17355,15786.252422417934
6557,16769.927160418334
1523,15144.243043352753
579,17043.365506533657
11196,17341.804534542902
4925,17050.71691859102
10260,17497.048721658808
16414,17109.690756245393
9575,15773.499035498913
4517,16775.693992086606
5120,16505.740219650103
624,16724.57279466163
19457,17644.83894566217
18888,14904.048888643329
2356,17811.361289249842
4545,17459.03521379627
18014,15675.955772720683
13964,17515.31534458004
6774,16279.032671654377
12210,16394.493643302623
7735,15396.084122537168
12253,17403.01542543158
968,17417.731212203522
19474,15484.023080304529
10090,16863.353955926057
9695,16422.98162055527
6057,15376.572784946273
11620,16749.821670465688
19105,17566.110003047663
18161,18111.418252452404
16983,15477.681875101678
16846,17266.321126355328
12641,17187.72955394645
12194,16515.34675183584
3182,16533.06311465011
697,17470.634233031513
16666,17254.47198952326
10809,16014.913298358028
16899,16275.53616468599
1473,17919.039769927862
11504,15619.948849337668
7004,17104.38708204649
12782,16717.822678377044
3142,16241.254514107995
15486,16183.151093675293
10817,16465.09759608121
755,16705.859722576533
3527,18138.39160803857
18375,17702.75774549872
1146,16332.375264736382
3290,16542.594043494286
5630,18489.478696615297
13114,18637.120640731013
17944,16567.69950460144
6621,16352.141302283057
8012,17214.616613878075
5782,17906.086003757075
2840,18613.54777327871
4245,16324.927574574647
14833,15132.265283505247
3884,16111.781636692886
9209,16180.680809501766
17550,18514.17061038645
1191,16962.733811268892
16498,17710.09936382323
11748,17956.81632991823
16053,17221.645485829362
18527,17032.21790356212
11548,16546.646755452442
11074,17409.874097813332
9104,16246.362105026048
8083,14894.348008151495
11425,15990.46078455417
3247,17961.64933529533
7233,17838.646490225077
13650,17797.722446333195
11762,16556.61309686334
9216,18125.716382255374
2398,17150.981057260393
7321,18016.63358147539
19222,15917.313581929686
9225,15511.56181453055
18451,15667.247259419866
2529,17254.35966449085
8266,16600.667914316295
15901,16069.540401019316
9070,16814.11484484336
15808,17991.33441698848
12019,16891.07606330743
19750,16021.44871968525
2532,16864.214429921445
5234,17575.320409155032
10409,15762.283398200338
12698,17642.915803979246
15412,15955.926304853814
19217,18277.353559675757
19907,17183.85647034986
833,16836.302393887367
17121,18588.94295780405
1966,18153.511307215413
7703,15750.95319084821
520,18167.119890452945
3739,16081.29349328481
18300,16522.529203481277
9834,18093.55737129703
1992,17959.337178184793
16462,16997.994513491198
14735,18582.562179282206
9481,17785.45681108897
6989,16528.360511004674
19741,18001.841177759205
5767,18156.865631137556
17583,17433.697408427786
930,14732.884876566379
1774,16617.82317801273
13003,16341.589300962194
1780,16680.256914420403
5582,17229.83523217096
19569,16190.396741865909
3723,17729.997077216394
3866,16545.208968339364
7168,17293.399405109478
19793,15115.997093160398
5951,16645.992111212046
5641,17485.10463484494
6583,17108.191457177654
18998,16742.873977148796
8236,17381.677688386837
19610,17176.739885931733
5238,15480.641382360376
5335,16599.566944648886
19316,18105.00237992923
9585,18474.340539877183
14363,20020.32129367435
6578,15973.746027620638
15395,19010.886912711674
1819,15787.893815098892
18381,16480.992441992883
3880,16290.287943828105
9098,16408.059997443594
17890,16406.23220341467
7861,15308.438126446532
5490,17653.394364859403
12309,17483.977354889626
1833,17379.148424256906
17881,18446.975763222807
13165,17102.978202142385
8610,17565.023598392734
13363,14448.254828623854
4975,17369.346460512857
12351,15660.955887547772
273,17036.622345244617
8975,16899.331844721553
18951,16302.833004787486
15165,18613.85468709468
5178,15422.177768779628
6044,16777.018202612086
19386,17441.822070457834
1635,17746.821205010565
2814,16479.069157328177
6974,16873.941281388517
18536,18188.540087234473
11636,15649.935121091867
7414,17763.502496674846
11880,17931.05128973772
15503,16608.13308404489
983,15665.065458657524
18110,17621.904450581853
7084,17647.02314313217
14005,16880.18551151906
19111,16795.009028134704
18532,17546.602861787753
18394,17049.77257564638
10851,16638.104574182038
4544,17463.64531275683
6236,16494.80938356676
15497,16711.439704327237
19864,15778.237093081936
15670,16680.02101243768
8118,15696.957873282958
7289,17526.79506000472
13788,17010.021085931134
5588,16641.098874404044
5110,16141.520210035711
10620,16389.110660618433
1156,15330.411925806604
18398,15672.781697049153
7134,17495.9965884291
7676,15857.45765822956
9409,18542.35619932793
17713,17090.820762968735
3435,18846.174288104106
14394,17105.331538528368
117,17345.964478197882
18541,19072.00321303383
17575,17077.32626762687
8351,16528.327186634528
7216,17068.075701101665
8736,15390.467689261823
1989,16746.39297529311
19666,16379.930273354714
3908,17305.868952436198
14375,16307.497513911854
7794,15939.532379411656
7232,16581.020745441612
2836,16975.226742677645
15954,17230.590654621654
3354,17803.08588496481
3368,15489.88496411236
9219,18030.22904960233
8658,17004.922880981947
3809,15520.126265450235
5129,16983.344975607033
4874,19488.02549723366
8758,16325.247405580225
16293,17252.890687329826
8150,18047.969687561643
4272,17561.75176878225
15938,17929.192974098885
9893,16328.193605401568
1299,15238.226349446439
7239,18905.227158350513
8253,17922.922836579157
19340,17689.30594900519
18530,18442.100602930124
14903,17396.376111987272
14454,16790.611014990052
12353,17333.955221513253
14431,17029.950910368716
17602,15827.229779900616
15036,17138.377694456274
8921,16428.078644702025
11059,15929.257568612595
18577,16294.076582436412
14565,16378.706456675814
4955,15667.707942720812
3535,17445.37977599645
2024,18308.15508876364
17666,17689.066159849444
6295,13656.190185179288
7085,15368.545010091751
1389,16544.460014288692
3659,17679.23911065812
15509,16371.210315751097
16938,16929.133840597777
15432,15854.469579390663
12074,16051.03312014243
15777,18246.5659614891
19953,16619.471426873664
1709,15661.685920656442
10048,16299.192366336367
11839,15990.423000656478
701,18151.27039092198
7271,16372.228272962611
10196,16955.195663779432
2901,16751.430839028093
198,16642.580072596375
3877,16633.429384802173
15160,18645.1998418679
17634,15857.475324666586
16927,17917.502280070446
15162,17828.57213325247
8443,18436.586541216457
1716,14925.741075776174
7870,16075.709952219146
4318,17165.081728434794
11351,16787.864158289565
15465,16277.852378702108
18121,15597.784391976034
6602,17167.68290634194
4331,16750.370560394935
6592,18305.335398496503
18955,17036.933188882125
2510,18466.983380014197
4009,16662.75067433319
15468,16790.41213946538
7251,19392.516480484144
7463,16551.304955281983
16325,17350.81981073325
14882,16193.276357098668
3610,16596.868874817654
19097,18218.71297603537
9378,16031.451604911299
16582,17139.88270485775
16761,18476.806707479547
12055,17177.898086528014
1226,16687.604811789435
7344,15047.648800174282
16365,18861.718324337475
223,15897.118540474354
15934,16798.671687170045
11882,17729.49528356311
7083,17599.946952995862
14196,16179.773026637196
1599,18531.24803639975
5976,16056.82269270109
5611,16447.30814799618
12565,16846.30161286226
1339,17740.229411346034
16772,15371.172443448653
11827,17775.449472961383
18484,18489.47159624551
3033,18444.565657022657
14726,18325.675839568463
13696,15882.42196321378
16295,16768.00524864291
7910,17002.38695343465
1868,16979.405484168106
3190,16160.371686213964
549,17835.16241692903
8940,15522.615652217615
214,14180.231215976042
3587,16418.318834557875
11555,17722.530464159936
19231,17995.118972694287
8248,16168.878122870368
355,17813.171365316546
15634,15929.106082207865
6746,17284.67252643506
2963,16231.310016268193
2082,16828.848101184656
16784,16724.09675246478
10436,17411.254850268888
5114,16386.625520241614
14525,17814.622050475704
4534,16646.84633436917
8877,16906.891086982552
12117,17642.34234094116
2682,18124.354293722405
7948,18108.826633507855
112,15578.603193919396
2220,15575.446353371235
606,17471.690556598987
11552,16981.78984673169
942,17672.9892981418
555,17583.148024763574
3394,15815.384974319524
7916,17091.67730281582
13261,16836.593914762703
9592,18599.967459459567
5694,16887.84610675079
7570,16567.49471923225
15543,15886.244323732939
5834,17663.672138673493
3362,17453.93722360391
5741,17588.904802135636
11060,16857.509051337118
24,15789.296246623533
14942,17201.032656076215
8277,18259.909373634226
4596,16338.156377013935
396,16329.281332144275
3213,17716.984265545714
14447,16594.881449206645
14106,17530.91568529237
5940,16361.132989596977
19543,17901.6663070361
10215,18553.93284023991
16348,16898.05174222477
2111,16627.281445922345
7973,14400.168156450269
1175,17262.13470216607
1796,17545.94053741442
7425,16541.962679895416
13183,16043.244355773202
471,17430.766235896575
17683,15641.275534770648
4770,16965.077273702984
10199,15335.978808809452
9601,14960.443478872387
19986,17542.040681329934
10411,16899.672082770296
10682,18363.796922680223
12224,17235.79487965561
8319,16428.52593667872
4618,16561.14339533012
7976,17335.587631519556
4340,18197.59504165189
10852,15774.257379683904
4810,17740.720895351333
5049,17676.030606110315
16928,16356.717808348905
4504,15982.424149779272
4327,17156.22260948075
13368,16146.01162998059
5657,17332.608789065787
1007,17885.54580816458
10792,15455.112755053118
18373,18143.367514917547
12313,16444.516081697493
8295,16787.500243573395
15707,17589.37489119579
5504,17941.80817138664
11441,18486.15294566076
10964,16105.248290877671
10850,15606.807978416828
17775,17489.66238082729
17588,18258.77345150402
14495,15152.533902606008
5522,15650.363310497882
14724,17671.89076090699
3653,18591.52039310722
1588,16221.85232748694
7587,16803.273124887215
2381,17167.951995186388
2879,17784.301893008927
11660,16542.744291209718
11681,17826.22090280212
6929,16815.010356708368
17457,17660.42419641077
10894,16377.370117339138
4822,17248.663529586698
1647,15297.365294649118
15006,17122.455683667802
19487,18098.669254141707
12585,17658.817628670917
17909,16852.389216933614
7793,16223.081378272855
4997,17071.430498135556
4763,16665.359628172653
11444,16799.992901625017
1627,16054.181585294642
10371,16670.966997306827
18564,17843.430381441336
4093,17337.449466593625
6978,16684.37769815879
12945,15729.576360137291
3539,15211.773754025638
10628,15735.715435865899
11767,16244.855753865959
13601,17087.338329433584
2245,15490.657312584617
14887,15916.132963510932
4278,15576.43673943878
9950,16969.587726524005
3204,17250.59162412814
16690,15761.855951725034
2416,17033.483558447988
19947,16945.05580264842
17029,16874.391514206236
14802,15889.228627384911
4571,16390.13240499174
2165,17612.659948835895
14756,16512.836507128188
17443,17372.12331010676
12952,16870.37161359517
16486,16279.052524953318
3597,16788.393470943873
1319,16207.067337266717
2645,16542.50896468968
18246,18302.477241001383
17179,16942.478702565568
8259,16864.80786415223
2410,17420.591649214814
16128,15519.180874306589
2694,18061.60117784715
6076,17341.759400618725
11899,16659.531813836635
16987,17175.01814550392
18023,16821.394890639243
3774,16312.452311464216
6848,17572.442204958763
8283,18315.172102876415
18868,16449.709947106185
16132,16758.60027783033
9358,15648.44961940507
10515,16062.099443995845
536,15897.557004521967
2533,18141.740500010463
8756,15565.287586274615
8468,16014.112423958664
19165,17191.11789349358
2818,16444.05725334326
15919,16110.99582696203
12633,17345.37925004171
9901,16974.782331814306
3422,16956.53886410928
17028,14990.782584911147
16513,18009.044818192702
8666,16962.211745442954
13659,19294.107584888003
19319,18102.324258699136
5897,15795.529436514014
13079,17164.604497327062
4884,17910.991098523908
11678,16660.120873315755
3708,16277.386587623872
17810,17321.23873139148
12258,15712.570471722065
11047,16598.94364719437
6014,15100.252880722937
516,17760.571870929107
13560,16976.045684599492
17168,17456.849793084406
18286,15665.131113016989
2058,17178.58503636404
2542,16957.176127522576
19016,17913.169601040096
7302,16604.16783621868
19732,19826.365793611363
12284,16132.865541503768
6820,16069.978608708065
17953,19471.7053480684
17263,18483.996426665617
4713,18351.791070040817
12816,16368.771855027608
13464,16243.304568976273
1223,16368.872968913109
13706,17011.959307289035
9512,16352.846837387864
14862,15276.900730447884
12056,17207.05272841849
3783,17436.150927993924
4793,18038.05668891946
4205,17979.29157109529
8823,17511.27077811503
14191,15626.00459929219
15643,15674.760884021036
9554,17632.02819855983
12239,17669.885392205884
2786,17357.22733193935
15274,18425.165165738395
537,17108.717804362394
13445,16968.028547299775
2634,18744.861158629075
17840,17417.838120789278
12118,17402.982842472567
12312,16422.416817053203
2052,16610.00429994862
6709,16335.876681319469
16546,16390.51855975778
12124,17505.5902978117
923,16197.489103211734
4148,17064.103570438252
7264,17528.481529824898
15214,19202.646755941147
18504,16662.339020243784
9475,16102.281872942838
12432,15417.562010682072
18524,15851.863076881864
18255,16617.591215509816
8654,16836.78735137682
5876,17242.03385314389
4055,16151.25211075617
3906,17031.06869733236
4875,17788.128307643714
1773,15229.277352495295
5520,17988.2439948594
14021,18652.813259222763
2216,18797.649012351496
16529,16464.97654155538
18553,16124.709783258171
18753,17548.82867289121
5548,17314.813063557078
9435,17532.484881246866
17907,16194.596979619906
2808,19114.139771872255
11816,18379.727176877866
9060,15494.814094698024
5775,16707.926691682856
17694,16987.99363982085
3976,15013.257227218226
17781,18188.457732325587
8893,15553.884608885384
5116,17052.516131415905
13033,18584.4928090458
17649,18154.600071042845
16358,18229.176127614912
17172,16083.298789436594
3140,16038.748952125472
19312,17757.906368897915
1188,17406.79118053
13244,17305.798792947815
2458,16132.841574883018
17483,19618.780449151975
14793,17338.634392516655
2279,17076.377099155045
7675,15324.228300551966
7409,16235.074340853413
19974,17515.688023466046
15518,16281.100099654535
15473,16919.768027103517
16214,17185.181967716555
17398,16806.930261251946
1391,16193.688198448994
18026,16927.527952370765
16381,15450.443671189685
5905,18056.222348748626
18424,17135.220170604276
16578,17638.87000053925
2315,16394.73708886659
3303,15079.297930765375
5633,15838.510326837359
14610,17266.35261754802
4749,15961.896913359014
12238,17961.519376059656
16125,16703.98889574046
1374,16871.1921158501
17058,16593.133859694295
16495,16933.80194793547
16340,17667.695789468304
13974,15775.196978784352
16180,17490.335744840282
19733,17773.128178561317
10112,16829.960293500248
16557,16788.244745604465
12028,19591.908589440194
18047,16744.584501795693
12496,17291.500063865766
11661,15971.385270609126
12783,17023.419515671587
7065,16314.638741837378
19005,17258.529607786473
15781,16732.87702313662
13208,15177.746186784838
14926,17413.33727887387
19730,16476.692503257902
19067,18016.04714114409
321,18191.942820362954
19587,15886.188762266402
1721,15885.182936079793
5511,17291.14287560019
8899,18443.170245144793
17717,16491.955801221877
897,18350.413912241223
14045,16920.64488811185
1404,17280.12474289489
8999,16703.043889146287
8036,17942.530055893392
9388,18869.005017699554
1180,16100.510295315657
8958,17396.143426656316
6065,16577.463515337648
9479,18092.542501086173
5873,16693.555307958206
8796,15955.91230352536
8601,16702.727902914736
18825,16243.997494211177
5933,16306.738625513433
6462,17070.02069447663
16286,16657.27599915928
14994,15732.345415866439
15364,18116.620600130427
9427,18014.911339200386
8115,17373.109869178286
15421,16665.001181900676
11865,18527.799837667946
13162,17930.68401376899
8185,16127.319952376676
18432,17020.334640557954
6564,18660.555269013672
17979,16557.52919394198
14379,16966.432054313234
1158,18036.85514456495
8493,16697.800186834033
7967,15081.354036018969
8761,15717.973366740389
5813,18407.443095687475
6104,16785.6796734607
3469,17225.460702031254
16073,17626.335457561647
11942,16850.919439888476
12303,17561.94876399203
8607,19281.466693488397
19370,15002.61053399633
11871,16760.852047634417
10737,18090.153828900115
782,15029.809850233
14214,16272.758456555523
14248,18522.228201910613
17,18003.508015636024
1358,16872.6619398304
2858,15630.238423520526
6727,17080.00933609836
18860,16749.246274851335
12474,18326.09822475138
13172,18634.057935314908
11993,17731.499823179387
9841,17786.61287001796
18116,17742.351908549477
7050,18661.77754830503
849,16273.110606844002
9622,15995.029097689545
13661,17911.451329290605
8308,16985.3766480251
5053,17589.08797739963
732,18857.565768607703
13818,16457.34769830288
17792,15906.52867798386
3602,17204.242802126253
16332,17594.017758303857
16785,16723.35577343208
7752,17899.21083720186
12761,17173.48115756008
12475,18401.588442718537
5724,16756.013387056355
3924,16341.613846254266
16200,16708.57193194967
14987,20020.873839669064
3923,17217.234094518437
5468,16797.12033652257
6386,17516.41011433401
10497,16825.22740272092
4901,18690.250207877645
1410,17718.083372952373
1957,17109.510300571495
1159,17094.00022693305
12822,17060.543524384295
15586,15027.89890565477
16948,19174.8132908561
15156,16934.19701346636
15582,15236.555336143807
4754,16881.382466614465
15571,18804.94951014966
3898,14661.871454693373
19171,17492.434669670063
13211,17476.299608545523
943,16327.826370172208
16015,16042.183319801079
5706,17977.484067348818
8059,18410.19740091629
7404,17019.968321994354
15613,16591.966702211284
4797,16794.673762807048
619,18315.173558135688
15075,16294.628880447282
6951,17249.68246218493
9505,17403.341314894682
9471,15026.358799138576
16889,16679.84274767365
6251,17233.005006540327
10677,16840.831246235917
4287,15627.015440596937
4317,16588.62476517292
6195,18098.197617166818
19473,19545.75653511496
5682,17609.93080509783
9687,17297.358936952583
18261,17712.254555086627
16860,16560.98327161579
9249,16108.303997587564
18523,17328.114068389434
7325,17449.407432875276
6844,16117.552968122834
6549,15028.030246727596
11540,18935.565285409484
19906,16060.856177740818
7586,17943.05528547183
11119,15844.439527684626
7018,17522.135375702474
16966,17956.35422116483
11528,16456.961864136658
13920,17202.020996413125
8420,16936.276006523607
9751,16156.754809697886
13013,17009.558980251542
17787,17912.351479651414
9699,17145.00244734369
8149,16145.95744960286
18519,17697.397007585485
10369,18268.665860913938
19200,16304.020557565462
17917,16569.027956024718
7400,19579.42775160363
17218,17280.829357324918
17488,15372.296389266086
7069,16557.102830853608
6049,18289.582186143405
2343,17021.822540504258
159,16244.839537270627
568,17539.522113375093
14913,16815.207355299175
6902,16434.089788122423
374,17757.198410616504
15207,15446.007629667258
15291,16985.303855253926
18535,16097.51709791499
19593,17454.356698938027
9270,17961.231677690004
2335,18269.852969241034
1701,15516.90673326137
14703,16741.72831926044
1083,17475.792867711472
11843,16792.881675423363
16175,18041.75119429673
16971,17254.84027801194
19680,18916.276001389542
11522,17079.05618711373
14250,19172.501976323656
9786,16886.85309469771
5886,17953.83501525407
18598,17949.125873567595
19194,16786.238790158684
17798,17700.074289539374
7941,16962.477596545443
12639,16614.52290828632
16805,16274.766216380269
3225,16751.17695211603
10870,17484.467381460046
5562,16402.28945558182
15204,17033.048924347502
15020,16159.828112742112
1970,17048.904518780855
4349,16797.687945557598
13870,16128.148181553073
15455,16485.000368052446
11727,16438.884091513788
18604,16888.094657494807
7373,16474.367968475657
2310,17908.27454717673
9764,19089.633597086595
7747,17679.51322814212
6520,18019.644528028875
7697,17154.414570348683
15573,14687.61061173677
19192,16993.14120693079
17984,16852.65426947041
14285,18003.482047464247
2908,18693.359586314942
12662,18221.178649663252
2671,15947.686231130841
8526,15752.433156930334
2787,17317.892506727392
10472,14558.96052075794
7305,20228.209839444193
1756,18618.925905109147
4850,15290.420794136217
19399,17119.695591744854
15163,18312.76108117272
5285,16643.17470496873
5430,17800.55752042874
9400,15281.450509744793
19679,18293.52141129393
5606,16659.85615884858
18671,17008.322371278562
18548,18049.3871069795
9459,17434.805932974617
4881,18131.772153508067
17929,16118.123815197456
18640,16490.44830872769
3831,15813.963311476042
6063,18396.32418910553
8663,16467.499293760946
1201,17182.725137447815
8935,17194.71224570049
19612,17328.148772726665
12208,16540.885592015722
11421,16176.679587639506
18659,15847.03008847244
12027,18369.124677793287
8460,19283.15301521759
1549,15423.321243464492
14354,17245.5883973534
18127,18297.793660961812
18582,16869.64813072005
15964,15405.411415424674
16184,16784.034897648704
15115,16079.716517449364
11431,17141.620021389554
14205,16115.503508869515
17888,16726.634520574757
19384,16668.67678040562
13780,15301.21692325549
8196,16955.140390732307
11174,17019.082375405585
8470,16062.29714845666
19975,17849.807896613504
11270,18304.438813497385
9365,16210.396092198822
3421,15351.529629921773
8140,17552.64028300408
18211,16173.425426986625
4722,17432.346740864497
10017,16980.707448803936
15132,15068.455389785464
6901,15955.63684963643
5691,16520.322150034866
5573,17382.06843758779
7435,18148.91996210932
12152,16593.568152532593
7341,16447.699048896917
18994,15649.685412839424
14584,16204.318253046007
8809,17375.916897772477
580,17159.069117600586
6747,14979.746622956805
14369,17048.512386142153
10555,17327.176788761106
6115,17744.6288757
14575,15734.042413605966
18533,18282.58994621613
19227,17042.658076154723
746,18791.209535873808
3022,15729.945327687412
12628,17094.837357965935
9754,18018.79014541036
10054,16167.91845320382
8368,16348.78685917525
3812,18595.336071581703
2453,17414.776698607722
5232,18447.765437448143
19645,17305.870541429933
6028,16336.879412646784
4332,18284.339807801913
17532,16878.519501522012
6678,17386.357081811733
19505,16397.871856292535
14775,17478.058875651237
18952,15953.803282961224
14218,16973.717027004237
6001,16205.999073850362
13700,15574.686483221143
1453,17623.928066173678
6235,16676.919610436136
7071,17493.07612119433
19984,16880.956868731482
17924,16752.804712239416
12845,15715.74654243953
4628,17666.1867178148
945,17118.183975994063
14157,15570.694990453438
13618,16685.23268118381
16658,16474.022294505867
5300,17607.096439832763
12449,17132.824244570198
13783,18121.40295557263
9980,18029.76308932092
16845,16407.94429139939
2862,15696.247183288278
3350,15604.565040126914
17429,16887.335205987543
1895,16455.523430594072
11101,17665.921268397917
3963,17531.60594390716
1133,15456.032838046538
13673,18191.73062301221
13489,17092.191524196925
13865,18855.399602461035
15786,17920.340978443433
3985,18224.89418597103
11998,14834.768742148362
10739,15653.613589792094
4702,17619.5061086231
7499,16502.68709886425
8550,17039.159837015213
4776,17171.023624534428
13317,17420.642013007477
2184,17096.252334813413
807,17126.003938760114
7099,18407.92619564956
8973,17136.726275931727
9369,18483.801231167992
16823,17934.55866178104
11525,17221.223272239284
10986,18317.57064988505
2434,18698.78903589114
3108,17252.411106339096
18217,16602.90305435615
10631,16009.509767397494
9141,17732.73297899146
7760,15816.873843318584
10905,17530.526401484738
5890,16362.803041173396
11294,15724.877216015719
19332,16278.028009803233
5426,14663.26077531789
17785,16762.3953133848
11420,16338.491742191789
3049,16600.356574971
12632,17111.021470946114
19246,18041.203053789537
13271,16245.354492411163
17803,15944.96770817213
17126,16442.680645948032
8698,15367.646133174962
5996,17760.9377605999
11892,17349.753472145352
15263,17871.198640597904
5210,16565.897507940244
12905,16894.714073859643
19208,17434.93319099582
5599,17675.115376203015
13512,18311.31252409752
19511,16677.11611859614
16281,18728.829593462986
2142,15617.245459541295
11034,17469.26598794814
19121,17636.835343828352
7803,16804.916735417093
2236,15515.004722103107
8589,17091.049142061613
14052,17041.799336201246
10440,17164.420322455833
17316,16864.2242246748
1123,15629.859039652392
8102,16304.464045319222
15355,17192.956076485905
252,17957.657187814682
8193,17805.615310217694
15147,17984.089542393627
13263,16620.734212469237
8385,17174.89560716698
13425,15001.466204928176
19762,16187.97957063423
12939,16042.4509850306
16290,18481.966280692304
31,16449.69922680693
14664,16304.2659028765
11006,16741.448433176145
7303,16849.784303180062
2135,16070.003865492074
7946,17419.55528925992
19020,17348.58731687584
977,17321.690302430063
1281,16867.7313593534
6100,16471.933386545028
13110,15330.063881939337
644,18127.89011330203
17424,17032.510244288467
16563,16444.128691471666
17516,16919.843330414184
11881,17012.471687548776
13520,17571.10785462107
15120,16651.412074802138
13448,14546.981455452622
5828,17810.37940462162
8383,17096.481119339085
12324,15689.722295219857
11737,18100.39029196004
3534,15845.421733460973
16464,16410.15562036624
19863,18847.10871201309
16289,15233.059934637124
3396,17100.12752751204
1950,18966.327422101836
