ID,cc_cons
13494,15695.007492058074
4304,15695.007492058074
12181,15695.007492058074
15041,15695.007492058074
14167,15695.007492058074
4659,15695.007492058074
1820,15695.007492058074
6317,15695.007492058074
313,15695.007492058074
12467,15695.007492058074
13452,15695.007492058074
3464,15695.007492058074
4890,15695.007492058074
11567,15695.007492058074
17396,15695.007492058074
13188,15695.007492058074
15605,15695.007492058074
7577,15695.007492058074
8160,15695.007492058074
1429,15695.007492058074
14928,15695.007492058074
3349,15695.007492058074
799,15695.007492058074
12678,15695.007492058074
19053,15695.007492058074
15806,15695.007492058074
2854,15695.007492058074
4144,15695.007492058074
16232,15695.007492058074
10365,15695.007492058074
4202,15695.007492058074
9671,15695.007492058074
6615,15695.007492058074
12050,15695.007492058074
13998,15695.007492058074
7406,15695.007492058074
12497,15695.007492058074
4662,15695.007492058074
3661,15695.007492058074
17436,15695.007492058074
2332,15695.007492058074
16771,15695.007492058074
17110,15695.007492058074
15967,15695.007492058074
5758,15695.007492058074
2882,15695.007492058074
10774,15695.007492058074
7750,15695.007492058074
16516,15695.007492058074
3670,15695.007492058074
15883,15695.007492058074
2947,15695.007492058074
13476,15695.007492058074
13301,15695.007492058074
6468,15695.007492058074
15135,15695.007492058074
16278,15695.007492058074
12114,15695.007492058074
3839,15695.007492058074
2886,15695.007492058074
11928,15695.007492058074
15155,15695.007492058074
4316,15695.007492058074
7299,15695.007492058074
1306,15695.007492058074
19221,15695.007492058074
7039,15695.007492058074
11499,15695.007492058074
1312,15695.007492058074
2124,15695.007492058074
1907,15695.007492058074
16979,15695.007492058074
6629,15695.007492058074
5295,15695.007492058074
11961,15695.007492058074
11653,15695.007492058074
2822,15695.007492058074
9335,15695.007492058074
742,15695.007492058074
8080,15695.007492058074
12707,15695.007492058074
3559,15695.007492058074
4455,15695.007492058074
16907,15695.007492058074
6453,15695.007492058074
1108,15695.007492058074
280,15695.007492058074
16566,15695.007492058074
17535,15695.007492058074
15464,15695.007492058074
936,15695.007492058074
17214,15695.007492058074
6182,15695.007492058074
14305,15695.007492058074
11840,15695.007492058074
7534,15695.007492058074
3025,15695.007492058074
6393,15695.007492058074
13441,15695.007492058074
18252,15695.007492058074
11194,15695.007492058074
15711,15695.007492058074
5219,15695.007492058074
16914,15695.007492058074
10003,15695.007492058074
12338,15695.007492058074
3813,15695.007492058074
15088,15695.007492058074
10155,15695.007492058074
1466,15695.007492058074
15472,15695.007492058074
17157,15695.007492058074
18166,15695.007492058074
15940,15695.007492058074
16627,15695.007492058074
10125,15695.007492058074
16485,15695.007492058074
683,15695.007492058074
6119,15695.007492058074
4454,15695.007492058074
9712,15695.007492058074
4120,15695.007492058074
15722,15695.007492058074
6352,15695.007492058074
17883,15695.007492058074
18204,15695.007492058074
9971,15695.007492058074
9023,15695.007492058074
13472,15695.007492058074
18393,15695.007492058074
1916,15695.007492058074
2114,15695.007492058074
15098,15695.007492058074
16002,15695.007492058074
14466,15695.007492058074
5230,15695.007492058074
7591,15695.007492058074
11578,15695.007492058074
3258,15695.007492058074
12283,15695.007492058074
17355,15695.007492058074
6557,15695.007492058074
1523,15695.007492058074
579,15695.007492058074
11196,15695.007492058074
4925,15695.007492058074
10260,15695.007492058074
16414,15695.007492058074
9575,15695.007492058074
4517,15695.007492058074
5120,15695.007492058074
624,15695.007492058074
19457,15695.007492058074
18888,15695.007492058074
2356,15695.007492058074
4545,15695.007492058074
18014,15695.007492058074
13964,15695.007492058074
6774,15695.007492058074
12210,15695.007492058074
7735,15695.007492058074
12253,15695.007492058074
968,15695.007492058074
19474,15695.007492058074
10090,15695.007492058074
9695,15695.007492058074
6057,15695.007492058074
11620,15695.007492058074
19105,15695.007492058074
18161,15695.007492058074
16983,15695.007492058074
16846,15695.007492058074
12641,15695.007492058074
12194,15695.007492058074
3182,15695.007492058074
697,15695.007492058074
16666,15695.007492058074
10809,15695.007492058074
16899,15695.007492058074
1473,15695.007492058074
11504,15695.007492058074
7004,15695.007492058074
12782,15695.007492058074
3142,15695.007492058074
15486,15695.007492058074
10817,15695.007492058074
755,15695.007492058074
3527,15695.007492058074
18375,15695.007492058074
1146,15695.007492058074
3290,15695.007492058074
5630,15695.007492058074
13114,15695.007492058074
17944,15695.007492058074
6621,15695.007492058074
8012,15695.007492058074
5782,15695.007492058074
2840,15695.007492058074
4245,15695.007492058074
14833,15695.007492058074
3884,15695.007492058074
9209,15695.007492058074
17550,15695.007492058074
1191,15695.007492058074
16498,15695.007492058074
11748,15695.007492058074
16053,15695.007492058074
18527,15695.007492058074
11548,15695.007492058074
11074,15695.007492058074
9104,15695.007492058074
8083,15695.007492058074
11425,15695.007492058074
3247,15695.007492058074
7233,15695.007492058074
13650,15695.007492058074
11762,15695.007492058074
9216,15695.007492058074
2398,15695.007492058074
7321,15695.007492058074
19222,15695.007492058074
9225,15695.007492058074
18451,15695.007492058074
2529,15695.007492058074
8266,15695.007492058074
15901,15695.007492058074
9070,15695.007492058074
15808,15695.007492058074
12019,15695.007492058074
19750,15695.007492058074
2532,15695.007492058074
5234,15695.007492058074
10409,15695.007492058074
12698,15695.007492058074
15412,15695.007492058074
19217,15695.007492058074
19907,15695.007492058074
833,15695.007492058074
17121,15695.007492058074
1966,15695.007492058074
7703,15695.007492058074
520,15695.007492058074
3739,15695.007492058074
18300,15695.007492058074
9834,15695.007492058074
1992,15695.007492058074
16462,15695.007492058074
14735,15695.007492058074
9481,15695.007492058074
6989,15695.007492058074
19741,15695.007492058074
5767,15695.007492058074
17583,15695.007492058074
930,15695.007492058074
1774,15695.007492058074
13003,15695.007492058074
1780,15695.007492058074
5582,15695.007492058074
19569,15695.007492058074
3723,15695.007492058074
3866,15695.007492058074
7168,15695.007492058074
19793,15695.007492058074
5951,15695.007492058074
5641,15695.007492058074
6583,15695.007492058074
18998,15695.007492058074
8236,15695.007492058074
19610,15695.007492058074
5238,15695.007492058074
5335,15695.007492058074
19316,15695.007492058074
9585,15695.007492058074
14363,15695.007492058074
6578,15695.007492058074
15395,15695.007492058074
1819,15695.007492058074
18381,15695.007492058074
3880,15695.007492058074
9098,15695.007492058074
17890,15695.007492058074
7861,15695.007492058074
5490,15695.007492058074
12309,15695.007492058074
1833,15695.007492058074
17881,15695.007492058074
13165,15695.007492058074
8610,15695.007492058074
13363,15695.007492058074
4975,15695.007492058074
12351,15695.007492058074
273,15695.007492058074
8975,15695.007492058074
18951,15695.007492058074
15165,15695.007492058074
5178,15695.007492058074
6044,15695.007492058074
19386,15695.007492058074
1635,15695.007492058074
2814,15695.007492058074
6974,15695.007492058074
18536,15695.007492058074
11636,15695.007492058074
7414,15695.007492058074
11880,15695.007492058074
15503,15695.007492058074
983,15695.007492058074
18110,15695.007492058074
7084,15695.007492058074
14005,15695.007492058074
19111,15695.007492058074
18532,15695.007492058074
18394,15695.007492058074
10851,15695.007492058074
4544,15695.007492058074
6236,15695.007492058074
15497,15695.007492058074
19864,15695.007492058074
15670,15695.007492058074
8118,15695.007492058074
7289,15695.007492058074
13788,15695.007492058074
5588,15695.007492058074
5110,15695.007492058074
10620,15695.007492058074
1156,15695.007492058074
18398,15695.007492058074
7134,15695.007492058074
7676,15695.007492058074
9409,15695.007492058074
17713,15695.007492058074
3435,15695.007492058074
14394,15695.007492058074
117,15695.007492058074
18541,15695.007492058074
17575,15695.007492058074
8351,15695.007492058074
7216,15695.007492058074
8736,15695.007492058074
1989,15695.007492058074
19666,15695.007492058074
3908,15695.007492058074
14375,15695.007492058074
7794,15695.007492058074
7232,15695.007492058074
2836,15695.007492058074
15954,15695.007492058074
3354,15695.007492058074
3368,15695.007492058074
9219,15695.007492058074
8658,15695.007492058074
3809,15695.007492058074
5129,15695.007492058074
4874,15695.007492058074
8758,15695.007492058074
16293,15695.007492058074
8150,15695.007492058074
4272,15695.007492058074
15938,15695.007492058074
9893,15695.007492058074
1299,15695.007492058074
7239,15695.007492058074
8253,15695.007492058074
19340,15695.007492058074
18530,15695.007492058074
14903,15695.007492058074
14454,15695.007492058074
12353,15695.007492058074
14431,15695.007492058074
17602,15695.007492058074
15036,15695.007492058074
8921,15695.007492058074
11059,15695.007492058074
18577,15695.007492058074
14565,15695.007492058074
4955,15695.007492058074
3535,15695.007492058074
2024,15695.007492058074
17666,15695.007492058074
6295,15695.007492058074
7085,15695.007492058074
1389,15695.007492058074
3659,15695.007492058074
15509,15695.007492058074
16938,15695.007492058074
15432,15695.007492058074
12074,15695.007492058074
15777,15695.007492058074
19953,15695.007492058074
1709,15695.007492058074
10048,15695.007492058074
11839,15695.007492058074
701,15695.007492058074
7271,15695.007492058074
10196,15695.007492058074
2901,15695.007492058074
198,15695.007492058074
3877,15695.007492058074
15160,15695.007492058074
17634,15695.007492058074
16927,15695.007492058074
15162,15695.007492058074
8443,15695.007492058074
1716,15695.007492058074
7870,15695.007492058074
4318,15695.007492058074
11351,15695.007492058074
15465,15695.007492058074
18121,15695.007492058074
6602,15695.007492058074
4331,15695.007492058074
6592,15695.007492058074
18955,15695.007492058074
2510,15695.007492058074
4009,15695.007492058074
15468,15695.007492058074
7251,15695.007492058074
7463,15695.007492058074
16325,15695.007492058074
14882,15695.007492058074
3610,15695.007492058074
19097,15695.007492058074
9378,15695.007492058074
16582,15695.007492058074
16761,15695.007492058074
12055,15695.007492058074
1226,15695.007492058074
7344,15695.007492058074
16365,15695.007492058074
223,15695.007492058074
15934,15695.007492058074
11882,15695.007492058074
7083,15695.007492058074
14196,15695.007492058074
1599,15695.007492058074
5976,15695.007492058074
5611,15695.007492058074
12565,15695.007492058074
1339,15695.007492058074
16772,15695.007492058074
11827,15695.007492058074
18484,15695.007492058074
3033,15695.007492058074
14726,15695.007492058074
13696,15695.007492058074
16295,15695.007492058074
7910,15695.007492058074
1868,15695.007492058074
3190,15695.007492058074
549,15695.007492058074
8940,15695.007492058074
214,15695.007492058074
3587,15695.007492058074
11555,15695.007492058074
19231,15695.007492058074
8248,15695.007492058074
355,15695.007492058074
15634,15695.007492058074
6746,15695.007492058074
2963,15695.007492058074
2082,15695.007492058074
16784,15695.007492058074
10436,15695.007492058074
5114,15695.007492058074
14525,15695.007492058074
4534,15695.007492058074
8877,15695.007492058074
12117,15695.007492058074
2682,15695.007492058074
7948,15695.007492058074
112,15695.007492058074
2220,15695.007492058074
606,15695.007492058074
11552,15695.007492058074
942,15695.007492058074
555,15695.007492058074
3394,15695.007492058074
7916,15695.007492058074
13261,15695.007492058074
9592,15695.007492058074
5694,15695.007492058074
7570,15695.007492058074
15543,15695.007492058074
5834,15695.007492058074
3362,15695.007492058074
5741,15695.007492058074
11060,15695.007492058074
24,15695.007492058074
14942,15695.007492058074
8277,15695.007492058074
4596,15695.007492058074
396,15695.007492058074
3213,15695.007492058074
14447,15695.007492058074
14106,15695.007492058074
5940,15695.007492058074
19543,15695.007492058074
10215,15695.007492058074
16348,15695.007492058074
2111,15695.007492058074
7973,15695.007492058074
1175,15695.007492058074
1796,15695.007492058074
7425,15695.007492058074
13183,15695.007492058074
471,15695.007492058074
17683,15695.007492058074
4770,15695.007492058074
10199,15695.007492058074
9601,15695.007492058074
19986,15695.007492058074
10411,15695.007492058074
10682,15695.007492058074
12224,15695.007492058074
8319,15695.007492058074
4618,15695.007492058074
7976,15695.007492058074
4340,15695.007492058074
10852,15695.007492058074
4810,15695.007492058074
5049,15695.007492058074
16928,15695.007492058074
4504,15695.007492058074
4327,15695.007492058074
13368,15695.007492058074
5657,15695.007492058074
1007,15695.007492058074
10792,15695.007492058074
18373,15695.007492058074
12313,15695.007492058074
8295,15695.007492058074
15707,15695.007492058074
5504,15695.007492058074
11441,15695.007492058074
10964,15695.007492058074
10850,15695.007492058074
17775,15695.007492058074
17588,15695.007492058074
14495,15695.007492058074
5522,15695.007492058074
14724,15695.007492058074
3653,15695.007492058074
1588,15695.007492058074
7587,15695.007492058074
2381,15695.007492058074
2879,15695.007492058074
11660,15695.007492058074
11681,15695.007492058074
6929,15695.007492058074
17457,15695.007492058074
10894,15695.007492058074
4822,15695.007492058074
1647,15695.007492058074
15006,15695.007492058074
19487,15695.007492058074
12585,15695.007492058074
17909,15695.007492058074
7793,15695.007492058074
4997,15695.007492058074
4763,15695.007492058074
11444,15695.007492058074
1627,15695.007492058074
10371,15695.007492058074
18564,15695.007492058074
4093,15695.007492058074
6978,15695.007492058074
12945,15695.007492058074
3539,15695.007492058074
10628,15695.007492058074
11767,15695.007492058074
13601,15695.007492058074
2245,15695.007492058074
14887,15695.007492058074
4278,15695.007492058074
9950,15695.007492058074
3204,15695.007492058074
16690,15695.007492058074
2416,15695.007492058074
19947,15695.007492058074
17029,15695.007492058074
14802,15695.007492058074
4571,15695.007492058074
2165,15695.007492058074
14756,15695.007492058074
17443,15695.007492058074
12952,15695.007492058074
16486,15695.007492058074
3597,15695.007492058074
1319,15695.007492058074
2645,15695.007492058074
18246,15695.007492058074
17179,15695.007492058074
8259,15695.007492058074
2410,15695.007492058074
16128,15695.007492058074
2694,15695.007492058074
6076,15695.007492058074
11899,15695.007492058074
16987,15695.007492058074
18023,15695.007492058074
3774,15695.007492058074
6848,15695.007492058074
8283,15695.007492058074
18868,15695.007492058074
16132,15695.007492058074
9358,15695.007492058074
10515,15695.007492058074
536,15695.007492058074
2533,15695.007492058074
8756,15695.007492058074
8468,15695.007492058074
19165,15695.007492058074
2818,15695.007492058074
15919,15695.007492058074
12633,15695.007492058074
9901,15695.007492058074
3422,15695.007492058074
17028,15695.007492058074
16513,15695.007492058074
8666,15695.007492058074
13659,15695.007492058074
19319,15695.007492058074
5897,15695.007492058074
13079,15695.007492058074
4884,15695.007492058074
11678,15695.007492058074
3708,15695.007492058074
17810,15695.007492058074
12258,15695.007492058074
11047,15695.007492058074
6014,15695.007492058074
516,15695.007492058074
13560,15695.007492058074
17168,15695.007492058074
18286,15695.007492058074
2058,15695.007492058074
2542,15695.007492058074
19016,15695.007492058074
7302,15695.007492058074
19732,15695.007492058074
12284,15695.007492058074
6820,15695.007492058074
17953,15695.007492058074
17263,15695.007492058074
4713,15695.007492058074
12816,15695.007492058074
13464,15695.007492058074
1223,15695.007492058074
13706,15695.007492058074
9512,15695.007492058074
14862,15695.007492058074
12056,15695.007492058074
3783,15695.007492058074
4793,15695.007492058074
4205,15695.007492058074
8823,15695.007492058074
14191,15695.007492058074
15643,15695.007492058074
9554,15695.007492058074
12239,15695.007492058074
2786,15695.007492058074
15274,15695.007492058074
537,15695.007492058074
13445,15695.007492058074
2634,15695.007492058074
17840,15695.007492058074
12118,15695.007492058074
12312,15695.007492058074
2052,15695.007492058074
6709,15695.007492058074
16546,15695.007492058074
12124,15695.007492058074
923,15695.007492058074
4148,15695.007492058074
7264,15695.007492058074
15214,15695.007492058074
18504,15695.007492058074
9475,15695.007492058074
12432,15695.007492058074
18524,15695.007492058074
18255,15695.007492058074
8654,15695.007492058074
5876,15695.007492058074
4055,15695.007492058074
3906,15695.007492058074
4875,15695.007492058074
1773,15695.007492058074
5520,15695.007492058074
14021,15695.007492058074
2216,15695.007492058074
16529,15695.007492058074
18553,15695.007492058074
18753,15695.007492058074
5548,15695.007492058074
9435,15695.007492058074
17907,15695.007492058074
2808,15695.007492058074
11816,15695.007492058074
9060,15695.007492058074
5775,15695.007492058074
17694,15695.007492058074
3976,15695.007492058074
17781,15695.007492058074
8893,15695.007492058074
5116,15695.007492058074
13033,15695.007492058074
17649,15695.007492058074
16358,15695.007492058074
17172,15695.007492058074
3140,15695.007492058074
19312,15695.007492058074
1188,15695.007492058074
13244,15695.007492058074
2458,15695.007492058074
17483,15695.007492058074
14793,15695.007492058074
2279,15695.007492058074
7675,15695.007492058074
7409,15695.007492058074
19974,15695.007492058074
15518,15695.007492058074
15473,15695.007492058074
16214,15695.007492058074
17398,15695.007492058074
1391,15695.007492058074
18026,15695.007492058074
16381,15695.007492058074
5905,15695.007492058074
18424,15695.007492058074
16578,15695.007492058074
2315,15695.007492058074
3303,15695.007492058074
5633,15695.007492058074
14610,15695.007492058074
4749,15695.007492058074
12238,15695.007492058074
16125,15695.007492058074
1374,15695.007492058074
17058,15695.007492058074
16495,15695.007492058074
16340,15695.007492058074
13974,15695.007492058074
16180,15695.007492058074
19733,15695.007492058074
10112,15695.007492058074
16557,15695.007492058074
12028,15695.007492058074
18047,15695.007492058074
12496,15695.007492058074
11661,15695.007492058074
12783,15695.007492058074
7065,15695.007492058074
19005,15695.007492058074
15781,15695.007492058074
13208,15695.007492058074
14926,15695.007492058074
19730,15695.007492058074
19067,15695.007492058074
321,15695.007492058074
19587,15695.007492058074
1721,15695.007492058074
5511,15695.007492058074
8899,15695.007492058074
17717,15695.007492058074
897,15695.007492058074
14045,15695.007492058074
1404,15695.007492058074
8999,15695.007492058074
8036,15695.007492058074
9388,15695.007492058074
1180,15695.007492058074
8958,15695.007492058074
6065,15695.007492058074
9479,15695.007492058074
5873,15695.007492058074
8796,15695.007492058074
8601,15695.007492058074
18825,15695.007492058074
5933,15695.007492058074
6462,15695.007492058074
16286,15695.007492058074
14994,15695.007492058074
15364,15695.007492058074
9427,15695.007492058074
8115,15695.007492058074
15421,15695.007492058074
11865,15695.007492058074
13162,15695.007492058074
8185,15695.007492058074
18432,15695.007492058074
6564,15695.007492058074
17979,15695.007492058074
14379,15695.007492058074
1158,15695.007492058074
8493,15695.007492058074
7967,15695.007492058074
8761,15695.007492058074
5813,15695.007492058074
6104,15695.007492058074
3469,15695.007492058074
16073,15695.007492058074
11942,15695.007492058074
12303,15695.007492058074
8607,15695.007492058074
19370,15695.007492058074
11871,15695.007492058074
10737,15695.007492058074
782,15695.007492058074
14214,15695.007492058074
14248,15695.007492058074
17,15695.007492058074
1358,15695.007492058074
2858,15695.007492058074
6727,15695.007492058074
18860,15695.007492058074
12474,15695.007492058074
13172,15695.007492058074
11993,15695.007492058074
9841,15695.007492058074
18116,15695.007492058074
7050,15695.007492058074
849,15695.007492058074
9622,15695.007492058074
13661,15695.007492058074
8308,15695.007492058074
5053,15695.007492058074
732,15695.007492058074
13818,15695.007492058074
17792,15695.007492058074
3602,15695.007492058074
16332,15695.007492058074
16785,15695.007492058074
7752,15695.007492058074
12761,15695.007492058074
12475,15695.007492058074
5724,15695.007492058074
3924,15695.007492058074
16200,15695.007492058074
14987,15695.007492058074
3923,15695.007492058074
5468,15695.007492058074
6386,15695.007492058074
10497,15695.007492058074
4901,15695.007492058074
1410,15695.007492058074
1957,15695.007492058074
1159,15695.007492058074
12822,15695.007492058074
15586,15695.007492058074
16948,15695.007492058074
15156,15695.007492058074
15582,15695.007492058074
4754,15695.007492058074
15571,15695.007492058074
3898,15695.007492058074
19171,15695.007492058074
13211,15695.007492058074
943,15695.007492058074
16015,15695.007492058074
5706,15695.007492058074
8059,15695.007492058074
7404,15695.007492058074
15613,15695.007492058074
4797,15695.007492058074
619,15695.007492058074
15075,15695.007492058074
6951,15695.007492058074
9505,15695.007492058074
9471,15695.007492058074
16889,15695.007492058074
6251,15695.007492058074
10677,15695.007492058074
4287,15695.007492058074
4317,15695.007492058074
6195,15695.007492058074
19473,15695.007492058074
5682,15695.007492058074
9687,15695.007492058074
18261,15695.007492058074
16860,15695.007492058074
9249,15695.007492058074
18523,15695.007492058074
7325,15695.007492058074
6844,15695.007492058074
6549,15695.007492058074
11540,15695.007492058074
19906,15695.007492058074
7586,15695.007492058074
11119,15695.007492058074
7018,15695.007492058074
16966,15695.007492058074
11528,15695.007492058074
13920,15695.007492058074
8420,15695.007492058074
9751,15695.007492058074
13013,15695.007492058074
17787,15695.007492058074
9699,15695.007492058074
8149,15695.007492058074
18519,15695.007492058074
10369,15695.007492058074
19200,15695.007492058074
17917,15695.007492058074
7400,15695.007492058074
17218,15695.007492058074
17488,15695.007492058074
7069,15695.007492058074
6049,15695.007492058074
2343,15695.007492058074
159,15695.007492058074
568,15695.007492058074
14913,15695.007492058074
6902,15695.007492058074
374,15695.007492058074
15207,15695.007492058074
15291,15695.007492058074
18535,15695.007492058074
19593,15695.007492058074
9270,15695.007492058074
2335,15695.007492058074
1701,15695.007492058074
14703,15695.007492058074
1083,15695.007492058074
11843,15695.007492058074
16175,15695.007492058074
16971,15695.007492058074
19680,15695.007492058074
11522,15695.007492058074
14250,15695.007492058074
9786,15695.007492058074
5886,15695.007492058074
18598,15695.007492058074
19194,15695.007492058074
17798,15695.007492058074
7941,15695.007492058074
12639,15695.007492058074
16805,15695.007492058074
3225,15695.007492058074
10870,15695.007492058074
5562,15695.007492058074
15204,15695.007492058074
15020,15695.007492058074
1970,15695.007492058074
4349,15695.007492058074
13870,15695.007492058074
15455,15695.007492058074
11727,15695.007492058074
18604,15695.007492058074
7373,15695.007492058074
2310,15695.007492058074
9764,15695.007492058074
7747,15695.007492058074
6520,15695.007492058074
7697,15695.007492058074
15573,15695.007492058074
19192,15695.007492058074
17984,15695.007492058074
14285,15695.007492058074
2908,15695.007492058074
12662,15695.007492058074
2671,15695.007492058074
8526,15695.007492058074
2787,15695.007492058074
10472,15695.007492058074
7305,15695.007492058074
1756,15695.007492058074
4850,15695.007492058074
19399,15695.007492058074
15163,15695.007492058074
5285,15695.007492058074
5430,15695.007492058074
9400,15695.007492058074
19679,15695.007492058074
5606,15695.007492058074
18671,15695.007492058074
18548,15695.007492058074
9459,15695.007492058074
4881,15695.007492058074
17929,15695.007492058074
18640,15695.007492058074
3831,15695.007492058074
6063,15695.007492058074
8663,15695.007492058074
1201,15695.007492058074
8935,15695.007492058074
19612,15695.007492058074
12208,15695.007492058074
11421,15695.007492058074
18659,15695.007492058074
12027,15695.007492058074
8460,15695.007492058074
1549,15695.007492058074
14354,15695.007492058074
18127,15695.007492058074
18582,15695.007492058074
15964,15695.007492058074
16184,15695.007492058074
15115,15695.007492058074
11431,15695.007492058074
14205,15695.007492058074
17888,15695.007492058074
19384,15695.007492058074
13780,15695.007492058074
8196,15695.007492058074
11174,15695.007492058074
8470,15695.007492058074
19975,15695.007492058074
11270,15695.007492058074
9365,15695.007492058074
3421,15695.007492058074
8140,15695.007492058074
18211,15695.007492058074
4722,15695.007492058074
10017,15695.007492058074
15132,15695.007492058074
6901,15695.007492058074
5691,15695.007492058074
5573,15695.007492058074
7435,15695.007492058074
12152,15695.007492058074
7341,15695.007492058074
18994,15695.007492058074
14584,15695.007492058074
8809,15695.007492058074
580,15695.007492058074
6747,15695.007492058074
14369,15695.007492058074
10555,15695.007492058074
6115,15695.007492058074
14575,15695.007492058074
18533,15695.007492058074
19227,15695.007492058074
746,15695.007492058074
3022,15695.007492058074
12628,15695.007492058074
9754,15695.007492058074
10054,15695.007492058074
8368,15695.007492058074
3812,15695.007492058074
2453,15695.007492058074
5232,15695.007492058074
19645,15695.007492058074
6028,15695.007492058074
4332,15695.007492058074
17532,15695.007492058074
6678,15695.007492058074
19505,15695.007492058074
14775,15695.007492058074
18952,15695.007492058074
14218,15695.007492058074
6001,15695.007492058074
13700,15695.007492058074
1453,15695.007492058074
6235,15695.007492058074
7071,15695.007492058074
19984,15695.007492058074
17924,15695.007492058074
12845,15695.007492058074
4628,15695.007492058074
945,15695.007492058074
14157,15695.007492058074
13618,15695.007492058074
16658,15695.007492058074
5300,15695.007492058074
12449,15695.007492058074
13783,15695.007492058074
9980,15695.007492058074
16845,15695.007492058074
2862,15695.007492058074
3350,15695.007492058074
17429,15695.007492058074
1895,15695.007492058074
11101,15695.007492058074
3963,15695.007492058074
1133,15695.007492058074
13673,15695.007492058074
13489,15695.007492058074
13865,15695.007492058074
15786,15695.007492058074
3985,15695.007492058074
11998,15695.007492058074
10739,15695.007492058074
4702,15695.007492058074
7499,15695.007492058074
8550,15695.007492058074
4776,15695.007492058074
13317,15695.007492058074
2184,15695.007492058074
807,15695.007492058074
7099,15695.007492058074
8973,15695.007492058074
9369,15695.007492058074
16823,15695.007492058074
11525,15695.007492058074
10986,15695.007492058074
2434,15695.007492058074
3108,15695.007492058074
18217,15695.007492058074
10631,15695.007492058074
9141,15695.007492058074
7760,15695.007492058074
10905,15695.007492058074
5890,15695.007492058074
11294,15695.007492058074
19332,15695.007492058074
5426,15695.007492058074
17785,15695.007492058074
11420,15695.007492058074
3049,15695.007492058074
12632,15695.007492058074
19246,15695.007492058074
13271,15695.007492058074
17803,15695.007492058074
17126,15695.007492058074
8698,15695.007492058074
5996,15695.007492058074
11892,15695.007492058074
15263,15695.007492058074
5210,15695.007492058074
12905,15695.007492058074
19208,15695.007492058074
5599,15695.007492058074
13512,15695.007492058074
19511,15695.007492058074
16281,15695.007492058074
2142,15695.007492058074
11034,15695.007492058074
19121,15695.007492058074
7803,15695.007492058074
2236,15695.007492058074
8589,15695.007492058074
14052,15695.007492058074
10440,15695.007492058074
17316,15695.007492058074
1123,15695.007492058074
8102,15695.007492058074
15355,15695.007492058074
252,15695.007492058074
8193,15695.007492058074
15147,15695.007492058074
13263,15695.007492058074
8385,15695.007492058074
13425,15695.007492058074
19762,15695.007492058074
12939,15695.007492058074
16290,15695.007492058074
31,15695.007492058074
14664,15695.007492058074
11006,15695.007492058074
7303,15695.007492058074
2135,15695.007492058074
7946,15695.007492058074
19020,15695.007492058074
977,15695.007492058074
1281,15695.007492058074
6100,15695.007492058074
13110,15695.007492058074
644,15695.007492058074
17424,15695.007492058074
16563,15695.007492058074
17516,15695.007492058074
11881,15695.007492058074
13520,15695.007492058074
15120,15695.007492058074
13448,15695.007492058074
5828,15695.007492058074
8383,15695.007492058074
12324,15695.007492058074
11737,15695.007492058074
3534,15695.007492058074
16464,15695.007492058074
19863,15695.007492058074
16289,15695.007492058074
3396,15695.007492058074
