ID,cc_cons
18252,15949.651770569393
11194,16360.229457260717
15711,15752.526476002293
5219,13904.699196000844
16914,17230.348495409147
10003,15498.380761140683
12338,15435.766126467426
3813,16007.376841385116
15088,16013.422603199908
10155,15685.378989477116
1466,16479.519182682565
15472,16118.433182017649
17157,16809.088486763132
18166,16230.25017715271
15940,14282.90834046718
16627,14551.283086648958
10125,15978.437558532589
16485,15721.955476473131
683,16476.60243319281
6119,15676.808299027334
4454,16687.2375683045
9712,15766.930795718818
4120,15627.605714816353
15722,14328.373679413122
6352,16190.441172661043
17883,15231.926642408449
18204,15734.640430011015
9971,15878.730474590722
9023,16439.982473372747
13472,16051.49116447378
18393,16352.520407032445
1916,15431.895254015535
2114,15117.407006746229
15098,15251.921794445954
16002,15569.918227233185
14466,15659.711706417605
5230,14673.059967173953
7591,15030.70991925967
11578,15318.810283135675
3258,15754.54811189157
12283,16695.869958881827
17355,14737.710553904328
6557,15656.048432959798
1523,14138.34420979862
579,15911.324675322625
11196,16189.941024225218
4925,15918.18779775123
10260,16334.87370575524
16414,15973.244522193872
9575,14725.80426228013
4517,15661.432224734175
5120,15409.409106476298
624,15613.70655871427
19457,16472.84752536582
18888,13914.104039673113
2356,16628.30925465299
4545,16299.385100795296
18014,14634.73994030923
13964,16351.927037616812
6774,15197.759746429194
12210,15305.551661501348
7735,14373.457701670322
12253,16247.086214136338
968,16260.824560655483
19474,14455.555648118141
10090,15743.269708366259
9695,15332.147433048744
6057,14355.242330584164
11620,15637.27837382621
19105,16399.347853789564
18161,16908.436073547833
16983,14449.63563339002
16846,16119.471314776578
12641,16046.099889111712
12194,15418.37756124262
3182,15434.917181935234
697,16310.213699225375
16666,16108.409211861248
10809,14951.183499504874
16899,15194.495481658147
1473,16728.835601163406
11504,14582.453064124416
7004,15968.293124412814
12782,15607.404793270169
3142,15162.49085953449
15486,15108.246738154967
10817,15371.466014836702
755,15596.236431379113
3527,16933.61782642111
18375,16526.919288871162
1146,15247.55926033544
3290,15443.815055024848
5630,17261.38528840017
13114,17399.220677051573
17944,15467.25298121651
6621,15266.012413900045
8012,16071.201078191589
5782,16716.742239718296
2840,17377.2135478013
4245,15240.60625470993
14833,14127.162027163176
3884,15041.617726325514
9209,15105.940533226709
17550,17284.437135567165
1191,15836.048634215163
16498,16533.77326807842
11748,16764.102996613743
16053,16077.763084015836
18527,15900.917509545201
11548,15447.59858098145
11074,16253.489325251094
9104,15167.259198121974
8083,13905.04750332864
11425,14928.355151071471
3247,16768.614987962144
7233,16653.782139769606
13650,16615.576320083306
11762,15456.902946011533
9216,16921.784504376104
2398,16011.792271764818
7321,16819.947114393566
19222,14860.066473603185
9225,14481.265226502155
18451,14626.609856933646
2529,16108.3043475925
8266,15498.031589514323
15901,15002.182204319526
9070,15697.301118250605
15808,16796.328350833555
12019,15769.150480040145
19750,14957.284830288843
2532,15744.073028644172
5234,16407.946493647974
10409,14715.33358109748
12698,16471.05212106601
15412,14896.114493039755
19217,17063.349758131902
19907,16042.48406038493
833,15718.014943607077
17121,17354.243013757212
1966,16947.733256997522
7703,14704.755939742003
520,16960.437941772398
3739,15013.154642063913
18300,15425.082945813028
9834,16891.76153359611
1992,16766.456407107205
16462,15868.967278195654
14735,17348.28605421753
9481,16604.125383081126
6989,15430.526930878703
19741,16806.137239919717
5767,16950.864782691257
17583,16275.730262927536
930,13754.308947099198
1774,15514.047379967222
13003,15256.161289195461
1780,15572.334192527522
5582,16085.408857557411
19569,15115.011121680032
3723,16552.34935142146
3866,15446.25629341733
7168,16144.751021694852
19793,14111.974389583167
5951,15540.345298750924
5641,16323.722959549992
6583,15971.844808373087
18998,15630.792154653871
8236,16227.165755244261
19610,16035.84016806139
5238,14452.398566617854
5335,15497.003747576116
19316,16902.446350992588
9585,17247.252626235895
14363,18690.547479358433
6578,14912.750608392585
15395,17748.16094380167
1819,14739.242923309677
18381,15386.30510596972
3880,15208.267429890957
9098,15318.216922087035
17890,15316.510532335395
7861,14291.633258032383
5490,16480.834683332272
12309,16322.670554884864
1833,16224.804487879224
17881,17221.70545095244
13165,15966.977824006084
8610,16398.333609438196
13363,13488.584369202328
4975,16215.653582353698
12351,14620.73636554653
273,15905.029402914903
8975,15776.857902525348
18951,15219.97923281626
15165,17377.50007603259
5178,14397.818176552331
6044,15662.66847960422
19386,16283.315275135823
1635,16568.056000416902
2814,15384.509568185153
6974,15753.15381094048
18536,16980.43538332639
11636,14610.447611650852
7414,16583.62930062996
11880,16740.049301383908
15503,15505.000913692846
983,14624.572974001505
18110,16451.43636702696
7084,16474.886645813414
14005,15758.983291797203
19111,15679.464332862059
18532,16381.136400309042
18394,15917.306179200552
10851,15532.981661415037
4544,16303.688991439358
6236,15399.204309669725
15497,15601.445784032132
19864,14730.22761238108
15670,15572.113959438155
8118,14654.3470560976
7289,16362.644256538906
13788,15880.195031232444
5588,15535.77707661572
5110,15069.381027866937
10620,15300.526222999957
1156,14312.147531215956
18398,14631.776690560557
7134,16333.891456479789
7676,14804.186252330635
9409,17310.750603798642
17713,15955.627896561398
3435,17594.388729783794
14394,15969.174848959474
117,16193.824659420394
18541,17805.21782596544
17575,15943.02972182697
8351,15430.495819953292
7216,15934.393589053967
8736,14368.214318646762
1989,15634.077416709923
19666,15291.955608097504
3908,16156.392326693778
14375,15224.33391963562
7794,14880.809471838793
7232,15479.68940922158
2836,15847.711770097274
15954,16086.11410394055
3354,16620.58351267156
3368,14461.02817855467
9219,16832.639555179267
8658,15875.43545518646
3809,14489.260816293194
5129,15855.290780233498
4874,18193.60740979119
8758,15240.904842155527
16293,16106.932941660953
8150,16849.2018386326
4272,16395.279098684743
15938,16738.31441730439
9893,15243.655351841997
1299,14226.085031688759
7239,17649.519237378678
8253,16732.46074985842
19340,16514.360976876214
18530,17217.15410466867
14903,16240.887891874629
14454,15675.358441038989
12353,16182.613072005623
14431,15898.801092765714
17602,14775.96614602865
15036,16000.026039473414
8921,15336.905906722612
11059,14871.217126328238
18577,15211.804422567146
14565,15290.81307879403
4955,14627.03994109578
3535,16286.636673594501
2024,17092.105412619614
17666,16514.137114804565
6295,12749.129611815404
7085,14347.7477701887
1389,15445.5570857953
3659,16504.96279003731
15509,15283.814840563477
16938,15804.680413999238
15432,14801.396645281342
12074,14984.904199293076
15777,17034.607109238204
19953,15515.586150156829
1709,14621.417908978274
10048,15216.580409948849
11839,14928.319876825697
701,16945.64118505892
7271,15284.76518383293
10196,15829.011179546405
2901,15638.78065947771
198,15537.159891843035
3877,15528.617003735566
15160,17406.763247933886
17634,14804.20274534167
16927,16727.400233231117
15162,16644.37693370134
8443,17212.00629356456
1716,13934.355405652223
7870,15007.941966509916
4318,16024.956359404046
11351,15672.79403386358
15465,15196.657849954117
18121,14561.760796672983
6602,16027.384763946739
4331,15637.790805826327
6592,17089.47300957064
18955,15905.319599944227
2510,17240.384137777834
4009,15555.990737957765
15468,15675.172775065806
7251,18104.44221678165
7463,15451.94737757693
16325,16198.357494930335
14882,15117.69946940636
3610,15494.484886787444
19097,17008.604152570908
9378,14966.623311849931
16582,16001.431085274253
16761,17249.55498802063
12055,16036.921439581327
1226,15579.194033717618
7344,14048.165872404486
16365,17608.900312439186
223,14841.21281108543
15934,15682.883713680008
11882,16551.88088750602
7083,16430.93731283403
14196,15105.093046391592
1599,17300.38025840944
5976,14990.309221480557
5611,15354.858163284893
12565,15727.35000243382
1339,16561.902041614056
16772,14350.200686262608
11827,16594.782744385575
18484,17261.37865964551
3033,17219.455426904202
14726,17108.46241408767
13696,14827.492398158782
16295,15654.254176875551
7910,15873.06796699625
1868,15851.612954553095
3190,15086.98036632895
549,16650.529482811406
8940,14491.584854998051
214,13238.363207199001
3587,15327.794354904163
11555,16545.378679782676
19231,16799.86153179854
8248,15094.921795233837
355,16629.99910329077
15634,14871.075701832697
6746,16136.603792795895
2963,15153.206887199216
2082,15711.055773989303
16784,15613.262135812562
10436,16254.778366468257
5114,15298.206148635294
14525,16631.35343219724
4534,15541.142783378767
8877,15783.91505082558
12117,16470.51674813249
2682,16920.51288740138
7948,16906.016593049946
112,14543.85363685623
2220,14540.906477453307
606,16311.199860511293
11552,15853.838944888066
942,16499.128097583583
555,16415.254189615265
3394,14764.90808667737
7916,15956.427544001868
13261,15718.287101315327
9592,17364.53525475605
5694,15766.135061081948
7570,15467.061797937793
15543,14831.060872895956
5834,16490.429795050837
3362,16294.625725241734
5741,16420.62859491188
11060,15737.813029368484
24,14740.552203646084
14942,16058.519383201334
8277,17047.064235903494
4596,15252.956384183859
396,15244.670830466486
3213,16540.20086634956
14447,15492.62946837538
14106,16366.49118493999
5940,15274.406862530272
19543,16712.616104568147
10215,17321.558310300567
16348,15775.662825975693
2111,15522.877418348922
7973,13443.691671617662
1175,16115.562957916052
1796,16380.518068317017
7425,15443.225627355416
13183,14977.632774019068
471,16272.993782400517
17683,14602.363205466048
4770,15838.23644105642
10199,14317.344655155703
9601,13966.752833405919
19986,16376.877245363154
10411,15777.175541553763
10682,17144.051449019396
12224,16090.972658089786
8319,15337.323489028331
4618,15461.132336606566
7976,16184.13705537637
4340,16988.88889678302
10852,14726.512236332463
4810,16562.36088066072
5049,16501.96739821972
16928,15270.284942929855
4504,14920.852319242196
4327,16016.68567378382
13368,15073.574122298243
5657,16181.356071220373
1007,16697.566348616183
10792,14428.56558143395
18373,16938.263227581763
12313,15352.251549387187
8295,15672.454290800459
15707,16421.067460091384
5504,16750.091698018798
11441,17258.280437823145
10964,15035.518333195549
10850,14570.185025651717
17775,16327.977974563632
17588,17046.003763087097
14495,14146.084380210701
5522,14610.847360201631
14724,16498.102526512874
3653,17356.649252708234
1588,15144.377389479474
7587,15687.179518370876
2381,16027.635979586594
2879,16603.047176048723
11660,15443.955323106355
11681,16642.181874804777
6929,15698.137149140708
17457,16487.39758501878
10894,15289.565500723042
4822,16102.986556818187
1647,14281.295897037788
15006,15985.161587787345
19487,16896.533879035316
12585,16485.89772744007
17909,15733.033260522547
7793,15145.524805234281
4997,15937.5255564348
4763,15558.426401946028
11444,15684.117171482148
1627,14987.843539603919
10371,15563.661322879547
18564,16658.24827917876
4093,16185.875225126007
6978,15576.181268854882
12945,14684.798983832066
3539,14201.38944946444
10628,14690.530294768678
11767,15165.85290061729
13601,15952.3767704492
2245,14461.749226712669
14887,14858.964273279473
4278,14541.831080887328
9950,15842.44730417735
3204,16104.786585001724
16690,14714.934526131061
2416,15902.09909811163
19947,15819.544820184672
17029,15753.574138753049
14802,14833.846955510806
4571,15301.480101883391
2165,16442.805896203274
14756,15416.034050006963
17443,16218.245990258472
12952,15749.82124477441
16486,15197.778281048173
3597,15673.288188934901
1319,15130.5744360883
2645,15443.73562725675
18246,17086.804694333216
17179,15817.138894188229
8259,15744.627046259755
2410,16263.495004000872
16128,14488.37821916612
2694,16861.927908941783
6076,16189.898888150557
11899,15552.985678045998
16987,16034.232787703118
18023,15704.097614650664
3774,15228.959613576519
6848,16405.259463235398
8283,17098.65634821722
18868,15357.1004320099
16132,15645.47389553361
9358,14609.060778772375
10515,14995.23548460914
536,14841.62215182373
2533,16936.74428096126
8756,14531.422467882961
8468,14950.435820146151
19165,16049.26317107172
2818,15351.823196963947
15919,15040.884111021898
12633,16193.27830282208
9901,15847.29687753787
3422,15830.265162895203
17028,13995.076779539486
16513,16812.862405893433
8666,15835.561244629154
13659,18012.569758365502
19319,16899.94611379498
5897,14746.371377568743
13079,16024.510826560349
4884,16721.32153219245
11678,15553.535611486182
3708,15196.222997279401
17810,16170.741226449032
12258,14668.92264697458
11047,15496.42185028803
6014,14097.275926667866
516,16580.893330570263
13560,15848.47631691191
17168,16297.344838355039
18286,14624.634267519466
2058,16037.562761383202
2542,15830.860098506268
19016,16723.35533595191
7302,15501.299042395374
19732,18509.47473683683
12284,15061.301212825932
6820,15002.591305726653
17953,18178.371264558107
17263,17256.267157412854
4713,17132.84303954907
12816,15281.538345333434
13464,15164.404747293243
1223,15281.632743113074
13706,15882.004513597083
9512,15266.671086514802
14862,14262.19061379898
12056,16064.139595099632
3783,16278.02081677379
4793,16839.94727328039
4205,16785.085405245845
8823,16348.151116119907
14191,14588.10658388503
15643,14633.624417553841
9554,16460.887683490655
12239,16496.230356812306
2786,16204.339420873022
15274,17201.3435395797
537,15972.336194944895
13445,15840.991687512073
2634,17499.804940195274
17840,16260.924368244418
12118,16247.055795376644
12312,15331.62014447442
2052,15506.747841186156
6709,15250.82810861873
16546,15301.840607785502
12124,16342.847940149002
923,15121.632399856862
4148,15930.685292085616
7264,16364.218709005658
15214,17927.183867656906
18504,15555.60642642798
9475,15032.748948306998
12432,14393.509002657962
18524,14798.963269803413
18255,15513.830824692683
8654,15718.467689636933
5876,16096.797231456747
4055,15078.466524039175
3906,15899.844634975118
4875,16606.619435622313
1773,14217.730437876053
5520,16793.443198258454
14021,17413.870972953075
2216,17549.086561197233
16529,15371.353000898042
18553,15053.687169850124
18753,16383.21437036252
5548,16164.742359198945
9435,16367.956153012268
17907,15118.932374591717
2808,17844.555623897544
11816,17158.923596577457
9060,14465.629910359665
5775,15598.16610991191
17694,15859.630674580314
3976,14016.058629079247
17781,16980.358498529582
8893,14520.776889963725
5116,15919.867504696773
13033,17350.08844923069
17649,16948.74970382232
16358,17018.372329040827
17172,15015.026744033972
3140,14973.43596048724
19312,16578.40487438919
1188,16250.61117904086
13244,16156.32682728298
2458,15061.27883809695
17483,18315.67746057318
14793,16186.981446844378
2279,15942.143598266426
7675,14306.374629786402
7409,15156.72118081897
19974,16352.274962723068
15518,15199.689853375572
15473,15795.936689099477
16214,16043.721516622621
17398,15690.593743340638
1391,15118.083955758966
18026,15803.181190799336
16381,14424.20662373522
5905,16856.906348139903
18424,15997.078242152487
16578,16467.27504475549
2315,15305.778937118215
3303,14077.712829684346
5633,14786.497425473248
14610,16119.500714286383
4749,14901.688526548514
12238,16768.493660775148
16125,15594.48986711112
1374,15750.587248282935
17058,15490.997955859853
16495,15809.038460034264
16340,16494.186190121505
13974,14727.389426130812
16180,16328.606612929176
19733,16592.615633150865
10112,15712.094093153933
16557,15673.149342111376
12028,18290.59046209627
18047,15632.389064196852
12496,16142.97783698046
11661,14910.546655700537
12783,15892.703521158224
7065,15231.00081861516
19005,16112.197318240194
15781,15621.459210348272
13208,14169.622034157162
14926,16256.722477661193
19730,15382.290774336097
19067,16819.39962613425
321,16983.612102828767
19587,14831.009001888839
1721,14830.069983887028
5511,16142.644373588997
8899,17218.152699961218
17717,15396.540265695532
897,17131.557354226523
14045,15796.755307945201
1404,16132.35807850707
8999,15593.607628991282
8036,16750.76563408856
9388,17615.70301486607
1180,15031.095040996095
8958,16240.670661783153
6065,15476.368454618612
9479,16890.81407228502
5873,15584.74929077552
8796,14896.101421696372
8601,15593.312630945196
18825,15165.051647600818
5933,15223.625437517167
6462,15936.209393630157
16286,15550.879697292079
14994,14687.384115549981
15364,16913.292875037376
9427,16818.339265521427
8115,16219.167020890152
15421,15558.091764106404
11865,17297.161093183786
13162,16739.706420326693
8185,15056.123968397109
18432,15889.82354715913
6564,17421.098749144083
17979,15457.75819482062
14379,15839.501235509442
1158,16838.82553694674
8493,15588.712219692072
7967,14079.632365954576
8761,14673.966675208927
5813,17184.798590731956
6104,15670.754645143872
3469,16081.324888969857
16073,16455.573061194995
11942,15731.66110783612
12303,16395.463009235777
8607,18000.76849017305
19370,14006.119102023587
11871,15647.576100079606
10737,16888.58405857791
782,14031.511806969245
14214,15191.902272241836
14248,17291.95953217322
17,16807.69336442045
1358,15751.95944478703
2858,14592.05919241704
6727,15945.53457766425
18860,15636.741196680463
12474,17108.856743938828
13172,17396.36140021204
11993,16553.75228319057
9841,16605.204655185917
18116,16563.88356000099
7050,17422.239843175175
849,15192.231032284702
9622,14932.620031355127
13661,16721.751193878208
8308,15857.187506526518
5053,16420.799603454576
732,17605.02357445437
13818,15364.230874587885
17792,14849.997915946049
3602,16061.5163074906
16332,16425.40194238319
16785,15612.570373498222
7752,16710.323729992917
12761,16032.797888346702
12475,17179.332810853306
5724,15643.058829155521
3924,15256.184204159717
16200,15598.768492544315
14987,18691.06332458379
3923,16073.644702620355
5468,15681.435405608001
6386,16352.949091447283
10497,15707.675566671338
4901,17448.82131446124
1410,16541.226969720614
1957,15973.07605260283
1159,15958.596176705998
12822,15927.361708571469
15586,14029.72778962777
16948,17901.199134791925
15156,15809.407284837536
15582,14224.525009099018
4754,15760.100743695859
15571,17555.90215115296
3898,13688.012322099077
19171,16330.566124647854
13211,16315.502773685259
943,15243.312508818164
16015,14976.642213332085
5706,16783.3979580717
8059,17187.369951695513
7404,15889.481559915015
15613,15489.908322380315
4797,15679.151336260617
619,17098.65770681642
15075,15212.320036280009
6951,16103.937810687972
9505,16247.390457629424
9471,14028.289978838324
16889,15571.947535234112
6251,16088.36809170158
10677,15722.242984136794
4287,14589.050283894801
4317,15486.788360818673
6195,16896.093568755434
19473,18247.503882716133
5682,16440.258025474024
9687,16148.447556671688
18261,16535.785308946535
16860,15460.982848501859
9249,15038.37107619135
18523,16177.159895296143
7325,16290.39680866027
6844,15047.005718981987
6549,14029.850406868603
11540,17677.842269557466
19906,14994.07479759377
7586,16751.255977286823
11119,14792.032801670508
7018,16358.294074071155
16966,16763.67158167942
11528,15363.870667990943
13920,16059.442076784608
8420,15811.348188675978
9751,15083.603727100284
13013,15879.763619167763
17787,16722.591555169638
9699,16006.210768307901
8149,15073.523540646354
18519,16521.91461761629
10369,17055.239106768608
19200,15221.087906910689
17917,15468.49319529882
7400,18278.93861651674
17218,16133.015891599343
17488,14351.249978247326
7069,15457.360151281273
6049,17074.766144524947
2343,15891.212619001835
159,15165.83776114772
568,16374.525963720393
14913,15698.321062848256
6902,15342.517782768735
374,16577.743939548138
15207,14420.065229424928
15291,15857.119548738736
18535,15028.300655366034
19593,16295.017338519778
9270,16768.22507167716
2335,17056.347365933147
1701,14486.255129303729
14703,15629.722592740089
1083,16315.029691186775
11843,15677.4782814759
16175,16843.39638516791
16971,16108.753038185623
19680,17659.83420297707
11522,15944.64473798132
14250,17899.041340550033
9786,15765.208006083509
5886,16761.31970445454
18598,16756.92334962152
19194,15671.276624638422
17798,16524.41407128343
7941,15835.809437581735
12639,15510.966318124565
16805,15193.776674244737
3225,15638.54363603964
10870,16323.128033301231
5562,15312.829666554668
15204,15901.693332930763
15020,15086.472897660735
1970,15916.495779715824
4349,15681.965313368388
13870,15056.897185595682
15455,15390.046820760965
11727,15346.993642763802
18604,15766.36710278667
7373,15380.120637949292
2310,16718.785417452345
9764,17821.677178709273
7747,16505.2187003084
6520,16822.758070256372
7697,16014.99772678506
15573,13712.041853380892
19192,15864.436334092983
17984,15733.280707951131
14285,16807.66912108587
2908,17451.72416424374
12662,17010.906053191535
2671,14888.421734921967
8526,14706.137604697326
2787,16167.617262050895
10472,13591.936856143766
7305,18884.627817936933
1756,17382.234457648476
4850,14274.81265859956
19399,15982.584824488868
15163,17096.405469474284
5285,15537.715028018158
5430,16618.223085148282
9400,14266.438191283982
19679,17078.44372160411
5606,15553.28847967226
18671,15878.609147249761
18548,16850.525111348335
9459,16276.765157940961
4881,16927.438044020266
17929,15047.538649707481
18640,15395.13290266556
3831,14763.580852389468
6063,17174.41821529542
8663,15373.70818886856
1201,16041.427871974616
8935,16052.61878208292
19612,16177.192294529566
12208,15442.220080947867
11421,15102.20507733192
18659,14794.451294295704
12027,17149.025328231342
8460,18002.342804385225
1549,14398.88570027365
14354,16100.115678565602
18127,17082.43220331177
18582,15749.145816501827
15964,14382.16546454838
16184,15669.219117319088
15115,15011.682410859738
11431,16003.053007152928
14205,15045.092387276702
17888,15615.631342313065
19384,15561.523224938881
13780,14284.891695840626
8196,15828.959577801535
11174,15888.654458964002
8470,14995.420057301932
19975,16664.202192124405
11270,17088.635976825284
9365,15133.68209111506
3421,14331.862572030228
8140,16386.772808748316
18211,15099.167061942659
4722,16274.46930832795
10017,15852.828441132231
15132,14067.590463314235
6901,14895.844263785973
5691,15423.02248751046
5573,16227.53055041342
7435,16943.446874554396
12152,15491.403402445574
7341,15355.223100077752
18994,14610.214489320806
14584,15128.00794934727
8809,16221.787603269728
580,16019.343113411474
6747,13984.77383944865
14369,15916.129692998518
10555,16176.284870907813
6115,16566.009288255373
14575,14688.968396659022
18533,17068.238337581624
19227,15910.66423332013
746,17543.074802490522
3022,14685.143444113832
12628,15959.377704489018
9754,16821.960436758753
10054,15094.025867980521
8368,15262.88077693713
3812,17360.211489230176
2453,16258.066289405453
5232,17222.442674066162
19645,16156.393810144638
6028,15251.764237325522
4332,17069.87197125671
17532,15757.4279401875
6678,16231.53433773101
19505,15308.705489522243
14775,16317.14518815433
18952,14894.132484814156
14218,15846.302331554292
6001,15129.577128012623
13700,14540.197078792311
1453,16453.32557163782
6235,15569.218556286924
7071,16331.16497019055
19984,15759.703414536036
17924,15640.063278378284
12845,14671.887759255838
4628,16492.777352821824
945,15981.173612073928
14157,14536.470705773918
13618,15576.979462879252
16658,15379.79792406024
5300,16437.611922158125
12449,15994.84145640664
13783,16917.75758068043
9980,16832.204544540054
16845,15318.108901377422
2862,14653.683570986956
3350,14568.091066020103
17429,15765.658094961742
1895,15362.52777693394
11101,16492.529534874433
3963,16367.135595747539
1133,14429.424551408567
13673,16983.41399988122
13489,15956.9076101805
13865,17603.001287667903
15786,16730.05038184473
3985,17014.374799109868
11998,13849.425563816174
10739,14613.881752036736
4702,16449.197325825055
7499,15406.558777644354
8550,15907.39835143082
4776,16030.503587619745
13317,16263.542022569864
2184,15960.698696872807
807,15988.474163509727
7099,17185.24960261364
8973,15998.484310153
9369,17256.084927034903
16823,16743.323709558576
11525,16077.368914360113
10986,17100.895580849337
2434,17456.792983250292
3108,16106.485215016313
18217,15500.118268865028
10631,14946.138877568364
9141,16554.90353131076
7760,14766.29806320718
10905,16366.12775783094
5890,15275.965987272786
11294,14680.411962513665
19332,15196.821815426314
5426,13689.30936237709
17785,15649.01686026311
11420,15253.269474003331
3049,15497.740929702724
12632,15974.486849224046
19246,16842.88465281236
13271,15166.318512348627
17803,14885.883779527136
17126,15350.538025487249
8698,14346.908597757603
5996,16581.23491740918
11892,16197.361983833722
15263,16684.172137171434
5210,15465.57067534041
12905,15772.546849556853
19208,16276.883963331402
5599,16501.112958983438
13512,17095.053127301875
19511,15569.40201213864
16281,17484.838210865117
2142,14579.929236729058
11034,16308.936334625723
19121,16465.375532389957
7803,15688.713958312954
2236,14484.479452013722
8589,15955.841106440306
14052,15909.862531906976
10440,16024.338884805531
17316,15744.08217281823
1123,14591.705007681629
8102,15221.501937674613
15355,16050.979259739319
252,16764.88800371763
8193,16622.944930457572
15147,16789.564689521096
13263,15516.765060014672
8385,16034.118388509873
13425,14005.050780668169
19762,15112.754501868183
12939,14976.892099915198
16290,17254.371856176294
31,15357.090423765812
14664,15221.316956091172
11006,15629.461297026068
7303,15730.601368272884
2135,15002.614884924697
7946,16262.527480320381
19020,16196.273285999458
977,16171.16280359623
1281,15747.356359394227
6100,15377.847763878026
13110,14311.822604840869
644,16923.81385359278
17424,15901.190432648973
16563,15351.889890085962
17516,15796.00699067367
11881,15882.482860943846
13520,16404.013742051662
15120,15545.405261841976
13448,13580.75345476056
5828,16627.39258798247
8383,15960.912285255175
12324,14647.592073830097
11737,16898.14060345225
3534,14792.949768158109
16464,15320.173351215219
19863,17595.26108813312
16289,14221.261776363552
3396,15964.316494612587
1950,17706.561148139932
